jid,phone,province,city
10008147,13546319187,黑龙江省,北京市
10008148,13281332240,福建省,邯郸县
10008149,15748015868,湖南省,阜新县
10008150,13306848774,湖南省,西宁县
10008151,13201516482,台湾省,巢湖市
10008152,18167910977,贵州省,贵阳市
10008153,18520512073,四川省,拉萨县
10008154,14515173997,辽宁省,洁市
10008155,15021662977,河北省,上海市
10008156,14502045592,江西省,重庆市
10008157,15321164258,澳门特别行政区,建国县
10008158,14558253061,贵州省,嘉禾县
10008159,13513384498,贵州省,梧州市
10008160,14521113233,山东省,红县
10008161,18127247543,吉林省,秀芳县
10008162,18662477667,湖南省,马鞍山市
10008163,15776015235,湖北省,兰州市
10008164,18541319264,安徽省,芳市
10008165,14505617898,河南省,成市
10008166,13451330141,福建省,阳市
10008167,15081635325,河南省,玉珍县
10008168,13988042496,江西省,通辽市
10008169,15143520301,吉林省,汕尾市
10008170,18231929105,河南省,建华县
10008171,18948046036,天津市,建县
10008172,13516763331,宁夏回族自治区,婷市
10008173,18119993536,四川省,宁德县
10008174,13447628701,广东省,济南市
10008175,15941202770,重庆市,志强市
10008176,14571722266,四川省,南京市
10008177,18911151574,西藏自治区,霞县
10008178,15789770577,四川省,银川市
10008179,15591290679,云南省,合山市
10008180,15565585245,辽宁省,哈尔滨县
10008181,14503477562,广西壮族自治区,桂香县
10008182,15894000665,四川省,兴城县
10008183,15181341825,台湾省,银川市
10008184,15841780069,黑龙江省,桂珍县
10008185,15161555204,河北省,阜新县
10008186,18123018559,安徽省,广州市
10008187,13278481708,浙江省,北镇县
10008188,13611630537,内蒙古自治区,霞市
10008189,18021237689,黑龙江省,淑英县
10008190,14727979357,吉林省,上海县
10008191,15873639542,海南省,宇市
10008192,15014692722,黑龙江省,柳州市
10008193,18270359452,河北省,秀梅县
10008194,13174457495,吉林省,巢湖市
10008195,13472394902,北京市,海口县
10008196,18596151931,重庆市,玲县
10008197,14718687824,河北省,兴安盟县
10008198,15054943817,新疆维吾尔自治区,秀荣县
10008199,15521708015,福建省,梧州县
10008200,13531252518,河南省,玉英县
10008201,15097523678,澳门特别行政区,齐齐哈尔县
10008202,13750527447,浙江省,丽县
10008203,13506495458,江苏省,小红市
10008204,14761335588,西藏自治区,建军县
10008205,18580522421,河北省,杰县
10008206,18508182387,陕西省,淮安市
10008207,13030441616,吉林省,西宁县
10008208,14569890771,天津市,玉兰市
10008209,18879171589,河南省,桂香县
10008210,18913224971,云南省,玉市
10008211,18254350783,吉林省,婷县
10008212,14511044305,四川省,上海市
10008213,14743674888,安徽省,拉萨县
10008214,15030129553,云南省,磊市
10008215,15156174331,天津市,哈尔滨市
10008216,13698729319,重庆市,合山县
10008217,13252038816,广东省,玉兰市
10008218,14521643484,贵州省,海门县
10008219,18222620854,宁夏回族自治区,乌鲁木齐市
10008220,13013208171,吉林省,玉梅市
10008221,15391326309,宁夏回族自治区,西安县
10008222,13036665464,广东省,畅县
10008223,13663869769,内蒙古自治区,帅市
10008224,15518706930,广西壮族自治区,莉县
10008225,13141488542,西藏自治区,桂珍市
10008226,13137562206,广东省,勇市
10008227,14540485234,安徽省,宜都县
10008228,15104871500,新疆维吾尔自治区,丹县
10008229,15826894796,江苏省,梧州市
10008230,15971029647,湖南省,建华县
10008231,13479234914,贵州省,成都县
10008232,15536511690,安徽省,涛县
10008233,15773118010,黑龙江省,秀兰市
10008234,15286433983,西藏自治区,云县
10008235,18899792991,吉林省,婷市
10008236,18046573655,山东省,台北市
10008237,14558948656,江西省,丽丽县
10008238,15692680664,甘肃省,建国县
10008239,13552923424,福建省,丹丹县
10008240,18000543596,台湾省,柳县
10008241,18103859697,新疆维吾尔自治区,慧市
10008242,14505474914,西藏自治区,梅县
10008243,15552698194,上海市,鹏市
10008244,15591671414,云南省,海门市
10008245,18941062651,北京市,邯郸市
10008246,15333364341,天津市,福州县
10008247,13224774523,安徽省,志强县
10008248,13478543033,上海市,巢湖县
10008249,15619916743,浙江省,伟县
10008250,14532935153,天津市,淑华县
10008251,15163095783,安徽省,淮安县
10008252,13826840540,湖北省,华县
10008253,15716936944,河北省,璐市
10008254,18755132633,安徽省,沈阳市
10008255,18965449853,宁夏回族自治区,北镇县
10008256,18092987205,江西省,彬市
10008257,18662695840,北京市,娜市
10008258,18635321177,海南省,太原县
10008259,13993624830,香港特别行政区,军县
10008260,15149934764,福建省,南昌县
10008261,15262136103,黑龙江省,桂兰县
10008262,18653523013,宁夏回族自治区,红县
10008263,18502148599,四川省,春梅县
10008264,13481004085,上海市,惠州县
10008265,18628028229,四川省,桂花市
10008266,15015812673,湖北省,桂香县
10008267,13942291528,吉林省,辛集市
10008268,14737720833,广西壮族自治区,天津市
10008269,14770003798,西藏自治区,颖县
10008270,13090439463,云南省,凤英市
10008271,15866614114,山东省,凤英县
10008272,13140550162,江西省,想市
10008273,15626477191,广西壮族自治区,西宁市
10008274,18888323826,新疆维吾尔自治区,关岭县
10008275,13636414565,湖南省,超市
10008276,13184030821,河北省,楠市
10008277,18882030665,黑龙江省,乌鲁木齐市
10008278,15754071163,湖南省,太原市
10008279,13006926837,香港特别行政区,佳市
10008280,13877764195,山东省,桂芝市
10008281,13568554619,辽宁省,沈阳市
10008282,18055980465,湖北省,济南市
10008283,13222453053,湖南省,北镇市
10008284,15185899538,山东省,俊市
10008285,15925387349,香港特别行政区,拉萨市
10008286,15738332526,河北省,娜市
10008287,18053656600,云南省,凤英县
10008288,18955551951,江西省,海门市
10008289,13599614474,上海市,霞市
10008290,14578903368,黑龙江省,呼和浩特县
10008291,15339354039,上海市,淑英市
10008292,15062849128,广东省,桂香县
10008293,18624196562,河北省,郑州县
10008294,15199574686,吉林省,北镇县
10008295,14766421867,甘肃省,辛集市
10008296,18034984358,山西省,北京市
10008297,13629879184,宁夏回族自治区,杰县
10008298,18580901682,吉林省,淑珍市
10008299,14506344330,北京市,凤兰县
10008300,13318272730,甘肃省,荆门县
10008301,18644888666,黑龙江省,昆明县
10008302,15116786634,河北省,邯郸市
10008303,13952457833,宁夏回族自治区,哈尔滨市
10008304,18226675862,宁夏回族自治区,勇县
10008305,13203343664,山东省,斌县
10008306,18902572309,香港特别行政区,柳市
10008307,13516613358,海南省,秀珍市
10008308,13252599177,青海省,柳州县
10008309,13371121146,福建省,永安县
10008310,13616974415,北京市,阜新市
10008311,18232124980,贵州省,杨县
10008312,13550607970,河南省,深圳县
10008313,18932708715,福建省,银川县
10008314,14529973612,四川省,文市
10008315,15063864891,宁夏回族自治区,广州县
10008316,13961013041,宁夏回族自治区,阳县
10008317,13863914625,台湾省,佛山市
10008318,18559220873,宁夏回族自治区,杨县
10008319,15679438924,贵州省,岩市
10008320,13520250332,浙江省,桂荣县
10008321,13682843773,青海省,武汉市
10008322,15206170150,江苏省,桂花县
10008323,18509561584,辽宁省,桂芝市
10008324,13400801804,宁夏回族自治区,长沙县
10008325,15793794751,河北省,秀珍市
10008326,14581773592,贵州省,欣县
10008327,13350012762,山东省,想县
10008328,13521333101,澳门特别行政区,天津县
10008329,13929935147,青海省,杭州市
10008330,18074058533,海南省,六安县
10008331,13438783930,黑龙江省,北镇市
10008332,15046565321,天津市,亮市
10008333,15105732304,湖南省,汕尾市
10008334,14563399359,山西省,秀兰市
10008335,13914753812,河北省,秀兰市
10008336,13349886197,黑龙江省,雪梅市
10008337,14714971904,浙江省,邯郸县
10008338,18799791979,福建省,桂兰市
10008339,14550188075,福建省,汕尾市
10008340,13221086443,甘肃省,海门市
10008341,18566476392,贵州省,红县
10008342,18648972899,江苏省,桂珍市
10008343,15550587332,西藏自治区,荣市
10008344,15192065559,湖南省,荣市
10008345,18884386923,云南省,贵阳市
10008346,14576292599,辽宁省,兴城市
10008347,13792989960,天津市,福州县
10008348,15336183547,山西省,邯郸市
10008349,13449019618,西藏自治区,丽娟县
10008350,18843313727,湖北省,拉萨市
10008351,18931848692,湖北省,刚县
10008352,18106904966,浙江省,长沙县
10008353,15164999440,重庆市,梅市
10008354,15054767375,贵州省,台北县
10008355,15836849923,安徽省,昆明市
10008356,15338929095,福建省,南宁市
10008357,13514456696,天津市,深圳县
10008358,18600581563,江苏省,岩市
10008359,13046043010,北京市,哈尔滨市
10008360,18298518713,甘肃省,淑英县
10008361,13039776058,河南省,建平市
10008362,13294495577,重庆市,佛山市
10008363,14782992632,山西省,辽阳县
10008364,13202968593,甘肃省,深圳县
10008365,18925805794,贵州省,马鞍山市
10008366,14583004070,海南省,潮州县
10008367,13104122552,内蒙古自治区,关岭市
10008368,15536566197,澳门特别行政区,贵阳县
10008369,13792473407,宁夏回族自治区,阳市
10008370,13283047867,浙江省,太原县
10008371,18720632155,湖北省,璐市
10008372,15505991315,云南省,淑珍县
10008373,13681720627,山东省,海门县
10008374,18705514711,福建省,沈阳县
10008375,18212383532,天津市,西安县
10008376,13096205148,天津市,辽阳县
10008377,15386731848,宁夏回族自治区,婷县
10008378,15338809255,宁夏回族自治区,海门市
10008379,13287436595,贵州省,大冶县
10008380,13842398820,甘肃省,金凤市
10008381,13020489879,广西壮族自治区,太原县
10008382,15507153715,陕西省,桂香市
10008383,18758265233,广西壮族自治区,成都市
10008384,18906260045,安徽省,凤英市
10008385,13472241685,河南省,杰县
10008386,15833730714,海南省,柳州市
10008387,14589915676,湖南省,瑞市
10008388,15943716240,江苏省,石家庄市
10008389,15951371580,浙江省,磊县
10008390,15609570412,广东省,嘉禾县
10008391,15371704538,山东省,广州市
10008392,13394012956,辽宁省,佳县
10008393,13837150999,湖南省,瑜市
10008394,13047116467,辽宁省,丹丹市
10008395,18928356871,甘肃省,大冶市
10008396,13554211992,广西壮族自治区,惠州县
10008397,14543495555,江西省,涛市
10008398,14776992987,湖北省,欣县
10008399,18574990679,广西壮族自治区,广州市
10008400,13760222648,上海市,丽娟市
10008401,13806174346,河北省,波县
10008402,15305546033,湖南省,琴县
10008403,13429849134,湖南省,西宁市
10008404,18851291227,黑龙江省,秀荣市
10008405,13503930198,海南省,欢县
10008406,13813560137,山西省,合肥县
10008407,15006232368,澳门特别行政区,深圳县
10008408,18103418809,新疆维吾尔自治区,晨县
10008409,15842965280,贵州省,昆明市
10008410,13136619061,四川省,辉县
10008411,15220717431,河北省,沈阳市
10008412,18002501854,新疆维吾尔自治区,雪梅市
10008413,14543153852,吉林省,马鞍山县
10008414,18795047694,云南省,雪梅市
10008415,18120508262,新疆维吾尔自治区,璐市
10008416,13891697856,广东省,合山县
10008417,18290982334,陕西省,浩市
10008418,14779730020,广西壮族自治区,柳州县
10008419,15683398483,宁夏回族自治区,秀兰县
10008420,13154215495,安徽省,杭州市
10008421,18961449448,山西省,海口市
10008422,14771752515,陕西省,哈尔滨市
10008423,15861107334,吉林省,哈尔滨县
10008424,13119383913,重庆市,红梅市
10008425,15920021701,广东省,莹市
10008426,14567361593,广西壮族自治区,石家庄县
10008427,13463109747,河北省,波县
10008428,15749921344,河南省,六安市
10008429,13616280523,辽宁省,成都县
10008430,15743048302,浙江省,云县
10008431,15742435908,宁夏回族自治区,邯郸市
10008432,13176045932,广东省,桂芝县
10008433,15978194072,安徽省,波市
10008434,15170790906,河北省,玲市
10008435,18511644887,甘肃省,淮安市
10008436,18792218978,河南省,旭市
10008437,15951227516,天津市,瑞县
10008438,15799371285,云南省,雪梅县
10008439,13848129753,内蒙古自治区,贵阳县
10008440,15372386286,江西省,英县
10008441,13975599674,海南省,郑州县
10008442,15152890874,安徽省,石家庄市
10008443,14512146708,吉林省,上海县
10008444,14521394274,福建省,强县
10008445,14569756466,西藏自治区,梧州县
10008446,18054887433,云南省,桂珍市
10008447,13300330538,香港特别行政区,利县
10008448,13577718044,江西省,贵阳县
10008449,13125158939,安徽省,合肥市
10008450,13080691723,山东省,辛集县
10008451,14550911328,西藏自治区,澳门市
10008452,18986459740,台湾省,娜市
10008453,18012296813,黑龙江省,杨县
10008454,13667115099,浙江省,琴市
10008455,15100998129,四川省,通辽县
10008456,13674801177,重庆市,红市
10008457,18698415107,青海省,梧州市
10008458,15992792006,甘肃省,婷婷市
10008459,15521819984,吉林省,磊县
10008460,18678698148,陕西省,兰州市
10008461,15984077895,江苏省,霞县
10008462,15395210901,湖北省,重庆县
10008463,18619632263,广西壮族自治区,辛集县
10008464,18831040019,北京市,洁市
10008465,18573081893,贵州省,济南县
10008466,13398650354,江西省,海门市
10008467,15539744561,江苏省,畅县
10008468,13437205324,云南省,北京市
10008469,18214275572,黑龙江省,沈阳县
10008470,18650681801,四川省,沈阳市
10008471,18271592226,广东省,晨市
10008472,13831453918,河南省,婷婷市
10008473,15871122978,江西省,成都县
10008474,13462505338,香港特别行政区,上海县
10008475,18181087844,河北省,敏县
10008476,15618186675,内蒙古自治区,柳州市
10008477,15910191102,陕西省,志强市
10008478,18978748543,宁夏回族自治区,凤英市
10008479,13751988586,山西省,海燕县
10008480,15022957100,广西壮族自治区,汕尾市
10008481,18528769837,福建省,长春市
10008482,13666697899,江苏省,大冶市
10008483,15530472852,河南省,佛山县
10008484,13369975607,湖北省,琴市
10008485,15575301814,陕西省,嘉禾县
10008486,18597992487,香港特别行政区,乌鲁木齐市
10008487,15779833784,香港特别行政区,昆明市
10008488,13968331301,广西壮族自治区,桂香市
10008489,14781051833,北京市,北镇县
10008490,13803505662,湖南省,六盘水市
10008491,14540714012,黑龙江省,秀华县
10008492,18584249671,广东省,香港市
10008493,13593736566,云南省,冬梅市
10008494,13593594399,江苏省,冬梅县
10008495,18820548687,内蒙古自治区,辛集县
10008496,13774980285,辽宁省,建军县
10008497,15136498855,宁夏回族自治区,太原县
10008498,15530924517,北京市,兰州市
10008499,15744877603,福建省,桂香县
10008500,13294284061,江西省,凤兰县
10008501,13074478072,青海省,旭市
10008502,15069888241,海南省,建军县
10008503,18661496999,天津市,丽县
10008504,13035121531,云南省,畅市
10008505,18942260821,福建省,郑州县
10008506,13026302305,山东省,佛山县
10008507,14762361285,陕西省,南宁县
10008508,15593401790,广西壮族自治区,辛集县
10008509,15000352635,甘肃省,丽市
10008510,15807299076,吉林省,佛山市
10008511,13403179931,天津市,呼和浩特县
10008512,18073568726,贵州省,利县
10008513,18608458882,江苏省,郑州县
10008514,15693553463,安徽省,台北县
10008515,13197601139,贵州省,淮安县
10008516,13473783403,重庆市,丽丽市
10008517,13161077722,青海省,辽阳市
10008518,13510250515,天津市,上海市
10008519,13715282892,江苏省,重庆市
10008520,15785563677,香港特别行政区,北京县
10008521,13532421912,陕西省,颖县
10008522,15299805229,江苏省,秀英市
10008523,18121930811,四川省,旭市
10008524,18929129919,宁夏回族自治区,芳县
10008525,14512706724,贵州省,琴市
10008526,18910519846,黑龙江省,龙市
10008527,18831578519,上海市,兴城市
10008528,13430401849,湖南省,宁市
10008529,18035338148,上海市,南京县
10008530,15352439897,河南省,乌鲁木齐市
10008531,13394725821,宁夏回族自治区,宁德市
10008532,15067428501,上海市,荆门市
10008533,15816389203,广西壮族自治区,建军县
10008534,18285810312,甘肃省,上海县
10008535,13810834205,澳门特别行政区,文县
10008536,13565295934,吉林省,宁市
10008537,18035829479,安徽省,雪县
10008538,13775996128,香港特别行政区,杨县
10008539,18952358603,山西省,秀英县
10008540,18804002221,海南省,林市
10008541,13678336154,广东省,太原市
10008542,13570957358,山东省,武汉县
10008543,13824046830,新疆维吾尔自治区,哈尔滨市
10008544,13900083490,河北省,萍县
10008545,13788430071,西藏自治区,台北县
10008546,15980611259,山西省,荆门市
10008547,15928250561,福建省,柳市
10008548,18090389361,安徽省,晨县
10008549,18050799124,山东省,阳县
10008550,14535583599,甘肃省,凤英县
10008551,13355622479,台湾省,惠州市
10008552,15344204131,山西省,伟县
10008553,15523327923,云南省,深圳市
10008554,13273410626,西藏自治区,琳市
10008555,18735625302,山西省,香港县
10008556,13127275386,香港特别行政区,丽丽县
10008557,15679819790,黑龙江省,潜江县
10008558,15018890142,青海省,坤县
10008559,15395339767,广西壮族自治区,广州市
10008560,18828968534,青海省,昆明市
10008561,15326673854,云南省,拉萨市
10008562,18115731721,河北省,玉兰县
10008563,18690583989,陕西省,汕尾市
10008564,13406819778,内蒙古自治区,六盘水县
10008565,13077493736,河北省,宜都市
10008566,15866073281,宁夏回族自治区,拉萨县
10008567,15337024477,天津市,昆明市
10008568,14517773742,陕西省,张家港市
10008569,13778142044,内蒙古自治区,淮安市
10008570,18877680536,广东省,合山市
10008571,13252775882,宁夏回族自治区,济南县
10008572,14753086571,湖北省,晨市
10008573,18049685526,青海省,惠州市
10008574,13861447538,河北省,银川市
10008575,15857500782,广东省,大冶市
10008576,15690154721,台湾省,辽阳市
10008577,18046892531,陕西省,淮安县
10008578,18568459575,甘肃省,邯郸县
10008579,15872363875,甘肃省,郑州市
10008580,18274936790,青海省,燕市
10008581,18032460290,甘肃省,成都县
10008582,13091190657,天津市,娟县
10008583,18206052537,山东省,琴市
10008584,18661166146,甘肃省,建平市
10008585,13250176580,甘肃省,秀珍市
10008586,15660096480,新疆维吾尔自治区,沈阳市
10008587,18274681583,陕西省,沈阳县
10008588,13237056993,浙江省,马鞍山县
10008589,13042629879,山东省,宁市
10008590,15020909854,四川省,桂兰市
10008591,15254003592,黑龙江省,合肥县
10008592,15034376560,西藏自治区,鹏市
10008593,13932500332,上海市,秀兰县
10008594,13254762952,澳门特别行政区,晨市
10008595,13351313795,山东省,武汉县
10008596,18152385686,新疆维吾尔自治区,岩县
10008597,15378915072,吉林省,齐齐哈尔市
10008598,13408224986,湖北省,斌市
10008599,13732232148,澳门特别行政区,秀华市
10008600,15115951209,广东省,秀荣县
10008601,15296355981,西藏自治区,畅市
10008602,13446202961,西藏自治区,云市
10008603,15780648475,安徽省,哈尔滨县
10008604,18233417955,北京市,佛山市
10008605,18782445932,宁夏回族自治区,伟市
10008606,15737743564,福建省,龙市
10008607,13855039280,贵州省,桂兰县
10008608,13861545815,上海市,北镇县
10008609,13665611288,浙江省,荆门市
10008610,15059523098,湖北省,刚县
10008611,13177000306,香港特别行政区,云县
10008612,18506009037,吉林省,佳市
10008613,18683354935,安徽省,桂珍市
10008614,18630960709,浙江省,呼和浩特市
10008615,14595034000,贵州省,婷县
10008616,18165544500,贵州省,健市
10008617,13117150605,内蒙古自治区,兰州县
10008618,13812501129,湖北省,浩县
10008619,13536584427,陕西省,梧州市
10008620,15994175811,天津市,通辽县
10008621,15316536516,上海市,莉县
10008622,15310325702,宁夏回族自治区,岩县
10008623,14575914951,甘肃省,磊县
10008624,15838612391,吉林省,海燕县
10008625,15837315379,新疆维吾尔自治区,春梅县
10008626,13319708413,陕西省,兴城县
10008627,14744146142,宁夏回族自治区,欣县
10008628,18602398589,贵州省,俊县
10008629,13358896056,甘肃省,澳门县
10008630,13940458868,云南省,玉市
10008631,18102792771,陕西省,梅市
10008632,15094002841,台湾省,澳门县
10008633,18840887473,云南省,贵阳县
10008634,18164051357,河南省,柳州市
10008635,15894536015,上海市,荆门县
10008636,13957761579,广东省,桂英市
10008637,18919722129,重庆市,武汉县
10008638,14521497065,广西壮族自治区,桂荣县
10008639,18162926658,河南省,宁德县
10008640,13142556098,北京市,欢县
10008641,13383383808,四川省,玲市
10008642,15850681736,天津市,梧州县
10008643,15646252997,黑龙江省,桂芝县
10008644,15194198007,香港特别行政区,荣市
10008645,18267953720,天津市,秀珍县
10008646,13574379427,内蒙古自治区,福州市
10008647,15009679245,广东省,大冶市
10008648,15920307262,福建省,想市
10008649,15142999572,香港特别行政区,超县
10008650,18913840858,黑龙江省,霞县
10008651,15847791783,陕西省,邯郸县
10008652,13444272142,宁夏回族自治区,南昌县
10008653,13546295713,广西壮族自治区,荆门县
10008654,15501263371,浙江省,凤英市
10008655,13120830523,安徽省,永安市
10008656,18908085824,山东省,彬县
10008657,18929557280,吉林省,长春市
10008658,15867774121,山东省,玉华市
10008659,15111450067,山东省,北京市
10008660,13868609825,江西省,峰县
10008661,13650342913,云南省,香港市
10008662,14584261814,吉林省,哈尔滨县
10008663,13002497883,湖南省,贵阳县
10008664,15357239723,湖北省,大冶县
10008665,13136283467,吉林省,南昌县
10008666,18696793433,陕西省,华市
10008667,18961687658,辽宁省,楠市
10008668,15732279649,贵州省,北镇县
10008669,13522104240,北京市,淮安县
10008670,15127049317,澳门特别行政区,哈尔滨市
10008671,13191027500,湖南省,西宁县
10008672,18102346135,重庆市,金凤市
10008673,18198509752,云南省,颖县
10008674,14583294373,河北省,宇市
10008675,13653770051,云南省,宁县
10008676,14794511076,北京市,秀芳市
10008677,15996209324,香港特别行政区,沈阳县
10008678,18259744194,湖北省,峰市
10008679,13518820414,陕西省,辉市
10008680,18114637196,广东省,晨市
10008681,18656933839,湖南省,亮县
10008682,13439148535,广东省,武汉县
10008683,13816113330,吉林省,霞市
10008684,18215649155,云南省,建军县
10008685,15886587271,贵州省,西安县
10008686,13550378078,内蒙古自治区,澳门市
10008687,15117673694,湖北省,沈阳市
10008688,18131341103,吉林省,马鞍山县
10008689,13328728065,青海省,福州县
10008690,15649634006,台湾省,宁德县
10008691,15653249943,湖北省,乌鲁木齐县
10008692,13460677207,北京市,哈尔滨县
10008693,15962608847,香港特别行政区,丽丽县
10008694,13034978042,山西省,秀云县
10008695,15290919254,台湾省,惠州县
10008696,18278789337,台湾省,慧市
10008697,18126254667,新疆维吾尔自治区,芳县
10008698,13872471992,青海省,帆县
10008699,13872816024,北京市,欣县
10008700,13776634986,四川省,关岭县
10008701,18045973849,贵州省,哈尔滨县
10008702,18699611262,广西壮族自治区,倩县
10008703,15190099408,贵州省,广州县
10008704,15318020564,广西壮族自治区,凤英市
10008705,15979089079,上海市,乌鲁木齐县
10008706,15548225194,内蒙古自治区,乌鲁木齐县
10008707,18924308781,广西壮族自治区,香港市
10008708,15948137943,江西省,晨县
10008709,15093039326,澳门特别行政区,春梅市
10008710,15640898166,江西省,汕尾市
10008711,18757664861,陕西省,宜都县
10008712,15788048338,内蒙古自治区,南宁市
10008713,15184315884,海南省,南宁市
10008714,15378498252,山西省,兴安盟市
10008715,18614423559,北京市,勇市
10008716,15137220734,陕西省,东市
10008717,13689322440,重庆市,佛山市
10008718,15729516856,台湾省,秀云市
10008719,13589499638,云南省,小红县
10008720,18065356792,山西省,呼和浩特市
10008721,13002286547,湖北省,琳市
10008722,18516064605,四川省,娜县
10008723,18749418723,内蒙古自治区,哈尔滨市
10008724,15948609911,重庆市,上海县
10008725,18712563741,湖南省,贵阳市
10008726,13540431211,云南省,辛集市
10008727,13285685697,山东省,建市
10008728,13027413766,黑龙江省,凤英县
10008729,13668250963,青海省,海门县
10008730,18006757656,四川省,银川市
10008731,13831018771,陕西省,六安县
10008732,13205730330,吉林省,霞市
10008733,13136489166,甘肃省,秀芳县
10008734,18170442893,青海省,郑州县
10008735,13063092019,浙江省,桂芳市
10008736,13634850338,黑龙江省,哈尔滨县
10008737,18904836660,重庆市,静市
10008738,18227445132,宁夏回族自治区,辽阳市
10008739,15664024679,新疆维吾尔自治区,沈阳市
10008740,15254939203,湖南省,鹏市
10008741,18037800520,甘肃省,沈阳市
10008742,13897496097,山西省,欢市
10008743,15354422563,江苏省,瑞县
10008744,15568780638,黑龙江省,建国市
10008745,15020904685,甘肃省,关岭市
10008746,18872706695,重庆市,上海县
10008747,15058066201,河北省,晨市
10008748,15312657338,甘肃省,畅县
10008749,18074719980,河南省,宜都县
10008750,18873360227,四川省,梅县
10008751,13149728500,河北省,莉县
10008752,15175530003,黑龙江省,飞市
10008753,18828099896,香港特别行政区,张家港市
10008754,18736556847,台湾省,梧州县
10008755,15806153432,湖北省,哈尔滨县
10008756,13710834851,宁夏回族自治区,台北县
10008757,14715089777,吉林省,晶县
10008758,13109895624,广东省,桂花县
10008759,18109480266,广西壮族自治区,涛县
10008760,15861284798,福建省,娜县
10008761,14579300581,甘肃省,桂花市
10008762,13257589813,宁夏回族自治区,香港县
10008763,13666777740,安徽省,兴安盟县
10008764,13822066441,湖南省,合山县
10008765,14550265198,贵州省,巢湖市
10008766,13101220492,内蒙古自治区,梧州县
10008767,15372105266,台湾省,昆明县
10008768,18092350086,青海省,娟市
10008769,18590116226,湖北省,大冶市
10008770,15699998690,新疆维吾尔自治区,春梅县
10008771,18993774651,甘肃省,玉珍市
10008772,18851153378,黑龙江省,明县
10008773,13875738385,内蒙古自治区,六安县
10008774,13484580836,河南省,阜新县
10008775,15958794811,山东省,齐齐哈尔县
10008776,18977716174,河南省,北镇市
10008777,15651085048,湖南省,瑞市
10008778,13777767742,福建省,鹏市
10008779,18092394093,福建省,太原市
10008780,15545124725,内蒙古自治区,娜市
10008781,13456816828,青海省,丽娟市
10008782,15669132633,天津市,敏县
10008783,18947450348,福建省,斌市
10008784,18538685718,江西省,呼和浩特县
10008785,15373649504,山东省,呼和浩特市
10008786,15847736653,香港特别行政区,雷市
10008787,18517832076,西藏自治区,晶县
10008788,14550897182,青海省,宁德市
10008789,18931070283,香港特别行政区,红霞市
10008790,18187172563,澳门特别行政区,瑞市
10008791,18040493031,贵州省,红霞县
10008792,13652238943,上海市,建华县
10008793,18910307273,澳门特别行政区,莹县
10008794,15573646495,辽宁省,关岭县
10008795,13821035635,宁夏回族自治区,杭州县
10008796,15181844369,海南省,淑华县
10008797,15660796098,重庆市,关岭市
10008798,15347998578,辽宁省,秀梅市
10008799,18147224335,黑龙江省,佳县
10008800,15550854516,江苏省,梧州县
10008801,14572069849,江西省,海口市
10008802,13975210196,台湾省,玉珍县
10008803,18998593299,台湾省,丽丽县
10008804,18225027919,新疆维吾尔自治区,重庆市
10008805,15633371562,天津市,深圳县
10008806,15535905841,河北省,秀兰县
10008807,13371628731,西藏自治区,辛集市
10008808,14560323931,河南省,嘉禾县
10008809,13079948767,黑龙江省,想市
10008810,18850459902,江苏省,洋县
10008811,18162303735,西藏自治区,成县
10008812,15334977689,甘肃省,琴县
10008813,18679874977,天津市,英市
10008814,13149788118,安徽省,楠县
10008815,18870050908,宁夏回族自治区,雪梅县
10008816,13940582262,河南省,萍县
10008817,13547281287,广西壮族自治区,呼和浩特市
10008818,15684549532,江苏省,楠市
10008819,13778331944,福建省,乌鲁木齐市
10008820,15882268709,新疆维吾尔自治区,辽阳市
10008821,18635531864,澳门特别行政区,天津市
10008822,14568911569,内蒙古自治区,桂芝县
10008823,15145871834,云南省,大冶县
10008824,18086592755,新疆维吾尔自治区,海口市
10008825,13777284725,浙江省,马鞍山市
10008826,15667887793,重庆市,洋县
10008827,15193304995,天津市,汕尾市
10008828,13997695063,北京市,浩市
10008829,18653034573,湖北省,磊市
10008830,13240283672,黑龙江省,玉梅市
10008831,15926177770,北京市,畅市
10008832,18813750665,海南省,北镇市
10008833,15298565446,江西省,梅县
10008834,18828638455,湖南省,梅县
10008835,18198370487,重庆市,永安市
10008836,18243649570,河北省,秀荣市
10008837,13427211994,澳门特别行政区,沈阳市
10008838,18123092911,天津市,嘉禾县
10008839,13543175595,宁夏回族自治区,哈尔滨县
10008840,18155162788,重庆市,沈阳市
10008841,18971080156,江苏省,梧州市
10008842,13313474678,安徽省,桂芝市
10008843,13993760576,广东省,邯郸市
10008844,15266999341,江西省,静县
10008845,15130358845,湖北省,北京市
10008846,14773019758,黑龙江省,欣县
10008847,13678994755,云南省,邯郸市
10008848,15872372781,陕西省,柳市
10008849,14572962521,广东省,辉市
10008850,13067929667,广东省,帆市
10008851,13153373602,湖北省,长沙市
10008852,15517068347,青海省,荆门市
10008853,14708297128,澳门特别行政区,淑兰县
10008854,18647795379,云南省,沈阳市
10008855,14522307647,山西省,南宁市
10008856,13244476892,江西省,芳县
10008857,18249868962,山西省,丽娟县
10008858,13697849239,黑龙江省,冬梅县
10008859,15319977983,北京市,呼和浩特县
10008860,15085369123,河北省,秀兰县
10008861,15727263728,上海市,红县
10008862,14749611008,安徽省,佛山市
10008863,18978127507,江苏省,鑫县
10008864,18784774242,西藏自治区,太原县
